,barycenter_0,barycenter_1,barycenter_2,barycenter_3
2023-07-11,0.47915413719056654,-0.8327794373733172,-0.3003955379279161,-0.16622256653739031
2023-07-12,0.48218197533840434,-0.835972960993506,-0.3139978216053343,-0.1623355956362929
2023-07-13,0.4851678488549632,-0.8391797174374723,-0.3276946301279451,-0.15850688430209553
2023-07-14,0.4881139399433181,-0.842398781152603,-0.34147667776139035,-0.15473447534112167
2023-07-17,0.4910225857134885,-0.8456288897738935,-0.3553341450140039,-0.15101614507542988
2023-07-18,0.49389623949962463,-0.8488684319680366,-0.36925666969911125,-0.1473494492348059
2023-07-19,0.49673739167010944,-0.8521155283585532,-0.3832334137108097,-0.1437318469708879
2023-07-20,0.49954859984525507,-0.855368047103295,-0.39725302111236827,-0.14016069675487045
2023-07-21,0.5023325515925072,-0.8586235280256604,-0.4113036157225316,-0.13663314177955607
2023-07-24,0.505092129427782,-0.8618791200639047,-0.4253728089018258,-0.13314598312497514
2023-07-25,0.5078304554201674,-0.8651315317347943,-0.4394477457915086,-0.12969556128282597
2023-07-26,0.5105509114087838,-0.8683769871780519,-0.4535151198295773,-0.1262776978493545
2023-07-27,0.5132570877002407,-0.8716112452030297,-0.4675613609411855,-0.12288773363264947
2023-07-28,0.5159527519105409,-0.8748296911945775,-0.4815727159676512,-0.11952062063710281
2023-07-31,0.5186419166630494,-0.8780273096034027,-0.4955351516445274,-0.1161708737607023
2023-08-01,0.5213287952304874,-0.8811987430463766,-0.509434485857917,-0.11283263724169801
2023-08-02,0.5240176689872228,-0.8843384504108669,-0.5232567132193476,-0.10949986778716318
2023-08-03,0.5267128787291634,-0.887440736290421,-0.53698809168332,-0.10616633761993403
2023-08-04,0.5294187057797846,-0.8904999010324925,-0.5506153141211334,-0.10282579487981772
2023-08-07,0.5321392497751204,-0.893510380181616,-0.5641256830205422,-0.09947212927455266
2023-08-08,0.5348783587218753,-0.8964668552236631,-0.5775070532738656,-0.09609950811090479
2023-08-09,0.5376396732229776,-0.8993642520914323,-0.5907476962962492,-0.09270235245797608
2023-08-10,0.5404265971792721,-0.9021977743056034,-0.6038362438278522,-0.08927541613707056
2023-08-11,0.5432423400293994,-0.904962862285549,-0.6167615946667099,-0.08581380206163068
2023-08-14,0.5460898042295667,-0.9076553427937727,-0.6295131380452823,-0.08231317366609261
2023-08-15,0.5489716110144975,-0.9102714184635962,-0.6420807907342492,-0.07876975596469915
2023-08-16,0.5518901424760378,-0.9128076106696554,-0.6544550639477661,-0.0751802491695453
2023-08-17,0.5548474250761779,-0.9152608761869078,-0.6666274222598418,-0.07154191111462081
2023-08-18,0.5578450196415571,-0.9176287161207576,-0.6785905864939671,-0.06785259138279202
2023-08-21,0.5608840060340434,-0.9199091940336397,-0.6903386160690974,-0.06411069361452383
2023-08-22,0.5639649585683939,-0.9221009726401344,-0.701867089149498,-0.06031516162040622
2023-08-23,0.5670879402379224,-0.9242033432698762,-0.71317314881504,-0.056465493469041034
2023-08-24,0.5702525451881953,-0.9262161681330956,-0.724255468547903,-0.05256169014105395
2023-08-25,0.5734579924610207,-0.9281397967863128,-0.7351141202089293,-0.0486041643368455
2023-08-28,0.5767032750049585,-0.9299749063870132,-0.7457503670130405,-0.04459352485442751
2023-08-29,0.5799872165001676,-0.9317224345457348,-0.7561665884947362,-0.040530507326021155
2023-08-30,0.5833084411353892,-0.9333835791405558,-0.7663662040901259,-0.03641599609206286
2023-08-31,0.5866653660772209,-0.934959828735466,-0.7763533915628678,-0.03225109337207262
2023-09-01,0.590056212810274,-0.936452942164551,-0.7861329203343698,-0.02803709012299414
