,barycenter_0,barycenter_1,barycenter_2
2022-04-04,0.7670420615449983,0.23249639597631322,0.3867045596955563
2022-04-05,0.7594128492978307,0.2229334520960691,0.3892338176983532
2022-04-06,0.7517026412276503,0.21339678300579604,0.3916745233519496
2022-04-07,0.7438966401827959,0.20387648615871498,0.39400899075606016
2022-04-08,0.7359723038057144,0.1943559750339614,0.3962129737515168
2022-04-11,0.7279002449080888,0.1848119335732744,0.3982571560439917
2022-04-12,0.7196452793426651,0.17521520419407355,0.40010806363769114
2022-04-13,0.7111700046912303,0.1655342755189465,0.40173077797738654
2022-04-14,0.702439458181005,0.15573953791535644,0.4030922368816536
2022-04-18,0.6934227581643604,0.14580393094037614,0.40416250035891366
2022-04-19,0.6840933054515861,0.13570210394114224,0.40491472741805123
2022-04-20,0.6744277325431586,0.12540898481756832,0.4053246995847525
2022-04-21,0.6644046272533198,0.11489860690548369,0.4053699387988236
2022-04-22,0.6540048354936363,0.10414495344935931,0.4050300854007681
2022-04-25,0.6432129833819138,0.09312380141818949,0.4042874980285764
2022-04-26,0.632019797200656,0.08181495365202086,0.4031284881893564
2022-04-27,0.6204219216672013,0.07020270645465465,0.4015432202351539
2022-04-28,0.6084209357288988,0.05827504744303448,0.3995254550342507
2022-04-29,0.5960228328117866,0.04602299656688548,0.39707221119306796
2022-05-02,0.5832379722623692,0.03344128144065869,0.39418366118099546
2022-05-03,0.5700806634432493,0.02052827211805952,0.3908631752674685
2022-05-04,0.5565679425570565,0.007285339703589404,0.3871166585929093
2022-05-05,0.5427205137517375,-0.006281938378982674,0.38295278259874116
2022-05-06,0.5285624882548156,-0.020163878647793666,0.37838264219122747
2022-05-09,0.5141216558463352,-0.03434640079239575,0.3734202424147476
2022-05-10,0.4994292549202376,-0.04881023840909256,0.36808205847738934
2022-05-11,0.48452324117319934,-0.06352834604689919,0.36238926534024174
2022-05-12,0.46944863611850335,-0.07846605999779337,0.3563681978451226
2022-05-13,0.45425605767696436,-0.09358270231104864,0.3500498118555641
2022-05-16,0.4390020275947311,-0.10883184689046026,0.3434700171261999
2022-05-17,0.4237495395829757,-0.12416122624054918,0.33667028211672373
2022-05-18,0.4085678311139492,-0.13951345889754407,0.32969754956430775
2022-05-19,0.393529619018333,-0.15482821255734,0.32260267864750003
2022-05-20,0.37870838437602317,-0.17004381677125474,0.31543855561811535
